Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps,annual_raw_eps,annual_diluted_eps
PTC,10-Q (Quarterly report),2015-08-11,2015-07-04,https://www.sec.gov/Archives/edgar/data/857005/000085700515000028/ptc07042015-q3.htm,,,,,,
PTC,10-Q (Quarterly report),2015-05-11,2015-04-04,https://www.sec.gov/Archives/edgar/data/857005/000085700515000021/ptc04042015-q2.htm,,,,,,
PTC,10-Q (Quarterly report),2015-02-10,2015-01-03,https://www.sec.gov/Archives/edgar/data/857005/000085700515000007/ptc01032015-q1.htm,,,,,,
PTC,10-Q (Quarterly report),2014-08-05,2014-06-28,https://www.sec.gov/Archives/edgar/data/857005/000085700514000018/ptc06282014-q3.htm,,,,,,
PTC,10-Q (Quarterly report),2014-05-06,2014-03-29,https://www.sec.gov/Archives/edgar/data/857005/000085700514000010/ptc03292014-q2.htm,,,,,,
PTC,10-Q (Quarterly report),2014-02-04,2013-12-28,https://www.sec.gov/Archives/edgar/data/857005/000085700514000004/ptc12282013-q1.htm,,,,,,
PTC,10-Q (Quarterly report),2013-08-07,2013-06-29,https://www.sec.gov/Archives/edgar/data/857005/000085700513000026/ptc06292013-q3.htm,,,,,,
PTC,10-Q (Quarterly report),2013-05-08,2013-03-30,https://www.sec.gov/Archives/edgar/data/857005/000085700513000018/ptc03302013-q2.htm,,,,,,
PTC,10-Q (Quarterly report),2013-02-06,2012-12-29,https://www.sec.gov/Archives/edgar/data/857005/000085700513000009/ptc-12292012xq1.htm,,,,,,
PTC,10-Q (Quarterly report),2012-07-30,2012-06-30,https://www.sec.gov/Archives/edgar/data/857005/000085700512000019/pmtc-6302012xq3.htm,,,,,,
PTC,10-Q (Quarterly report),2012-05-09,2012-03-31,https://www.sec.gov/Archives/edgar/data/857005/000085700512000014/pmtc-3312012xq2.htm,,,,,,
PTC,10-Q (Quarterly report),2012-02-08,2011-12-31,https://www.sec.gov/Archives/edgar/data/857005/000085700512000005/pmtc-12312011xq1.htm,,,,,,
PTC,10-K (Annual report),2024-11-14,2024-09-30,https://www.sec.gov/Archives/edgar/data/857005/000095017024127231/ptc-20240930.htm,,,,,,
PTC,10-K (Annual report),2023-11-20,2023-09-30,https://www.sec.gov/Archives/edgar/data/857005/000095012323011049/ptc-20230930.htm,,,,,,
PTC,10-K (Annual report),2022-11-15,2022-09-30,https://www.sec.gov/Archives/edgar/data/857005/000095017022025211/ptc-20220930.htm,,,,,,
PTC,10-K (Annual report),2021-11-22,2021-09-30,https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/ptc-10k_20210930.htm,,,,,,
PTC,10-K (Annual report),2020-11-20,2020-09-30,https://www.sec.gov/Archives/edgar/data/857005/000156459020054803/ptc-10k_20200930.htm,,,,,,
PTC,10-K (Annual report),2019-11-18,2019-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700519000040/ptc9-30x1910xk.htm,,,,,,
PTC,10-K (Annual report),2018-11-16,2018-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700518000025/ptc9-30x1810xk.htm,,,,,,
PTC,10-K (Annual report),2017-11-29,2017-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700517000021/ptc9-30x1710xk.htm,,,,,,
PTC,10-K (Annual report),2016-11-18,2016-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700516000071/ptc9-30x1610xk.htm,,,,,,
PTC,10-K (Annual report),2015-11-23,2015-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700515000042/ptc9-30x1510xk.htm,,,,,,
PTC,10-K (Annual report),2014-11-26,2014-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700514000032/ptc9-30x1410xk.htm,,,,,,
PTC,10-K (Annual report),2013-11-22,2013-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700513000038/ptc9-30x1310xk.htm,,,,,,
PTC,10-K (Annual report),2012-11-16,2012-09-30,https://www.sec.gov/Archives/edgar/data/857005/000085700512000031/ptc9-30x1210xk.htm,,,,,,
BRO,10-Q (Quarterly report),2024-10-28,2024-09-30,https://www.sec.gov/Archives/edgar/data/79282/000095017024117782/bro-20240930.htm,,,,,,
BRO,10-Q (Quarterly report),2024-07-22,2024-06-30,https://www.sec.gov/Archives/edgar/data/79282/000095017024085353/bro-20240630.htm,,,,,,
BRO,10-Q (Quarterly report),2024-04-24,2024-03-31,https://www.sec.gov/Archives/edgar/data/79282/000095017024047140/bro-20240331.htm,,,,,,
BRO,10-Q (Quarterly report),2023-10-26,2023-09-30,https://www.sec.gov/Archives/edgar/data/79282/000095017023055281/bro-20230930.htm,,,,,,
BRO,10-Q (Quarterly report),2023-07-27,2023-06-30,https://www.sec.gov/Archives/edgar/data/79282/000095017023035211/bro-20230630.htm,,,,,,
BRO,10-Q (Quarterly report),2023-04-28,2023-03-31,https://www.sec.gov/Archives/edgar/data/79282/000095017023015456/bro-20230331.htm,,,,,,
BRO,10-Q (Quarterly report),2022-11-03,2022-09-30,https://www.sec.gov/Archives/edgar/data/79282/000095017022021976/bro-20220930.htm,,,,,,
BRO,10-Q (Quarterly report),2022-07-26,2022-06-30,https://www.sec.gov/Archives/edgar/data/79282/000095017022013113/bro-20220630.htm,,,,,,
BRO,10-Q (Quarterly report),2022-05-09,2022-03-31,https://www.sec.gov/Archives/edgar/data/79282/000095017022008555/bro-20220331.htm,,,,,,
BRO,10-Q (Quarterly report),2021-10-26,2021-09-30,https://www.sec.gov/Archives/edgar/data/79282/000095017021002321/bro-20210930.htm,,,,,,
BRO,10-Q (Quarterly report),2021-07-27,2021-06-30,https://www.sec.gov/Archives/edgar/data/79282/000156459021038320/bro-10q_20210630.htm,,,,,,
BRO,10-Q (Quarterly report),2021-04-27,2021-03-31,https://www.sec.gov/Archives/edgar/data/79282/000156459021020957/bro-10q_20210331.htm,,,,,,
BRO,10-Q (Quarterly report),2020-10-27,2020-09-30,https://www.sec.gov/Archives/edgar/data/79282/000156459020048034/bro-10q_20200930.htm,,,,,,
BRO,10-Q (Quarterly report),2020-07-29,2020-06-30,https://www.sec.gov/Archives/edgar/data/79282/000156459020034396/bro-10q_20200630.htm,,,,,,
BRO,10-Q (Quarterly report),2020-04-29,2020-03-31,https://www.sec.gov/Archives/edgar/data/79282/000156459020019783/bro-10q_20200331.htm,,,,,,
BRO,10-Q (Quarterly report),2019-10-30,2019-09-30,https://www.sec.gov/Archives/edgar/data/79282/000156459019038833/bro-10q_20190930.htm,,,,,,
BRO,10-Q (Quarterly report),2019-07-30,2019-06-30,https://www.sec.gov/Archives/edgar/data/79282/000007928219000029/bro-20190630x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2019-05-09,2019-03-31,https://www.sec.gov/Archives/edgar/data/79282/000007928219000016/bro-20190331x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2018-11-05,2018-09-30,https://www.sec.gov/Archives/edgar/data/79282/000007928218000040/bro-20180930x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2018-08-07,2018-06-30,https://www.sec.gov/Archives/edgar/data/79282/000007928218000032/bro-20180630x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2018-05-10,2018-03-31,https://www.sec.gov/Archives/edgar/data/79282/000007928218000020/bro-20180131x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2017-11-03,2017-09-30,https://www.sec.gov/Archives/edgar/data/79282/000007928217000054/bro-20170930x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2017-08-04,2017-06-30,https://www.sec.gov/Archives/edgar/data/79282/000007928217000032/bro-20170630x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2017-05-05,2017-03-31,https://www.sec.gov/Archives/edgar/data/79282/000007928217000019/bro-20170331x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2016-11-09,2016-09-30,https://www.sec.gov/Archives/edgar/data/79282/000007928216000066/bro-20160930x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2016-08-05,2016-06-30,https://www.sec.gov/Archives/edgar/data/79282/000007928216000057/bro-20160630x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2016-05-06,2016-03-31,https://www.sec.gov/Archives/edgar/data/79282/000007928216000045/bro-20160331x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2015-11-04,2015-09-30,https://www.sec.gov/Archives/edgar/data/79282/000007928215000027/bro-20150930x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2015-08-07,2015-06-30,https://www.sec.gov/Archives/edgar/data/79282/000007928215000018/bro-20150630x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2015-05-11,2015-03-31,https://www.sec.gov/Archives/edgar/data/79282/000007928215000009/bro-20150331x10q.htm,,,,,,
BRO,10-Q (Quarterly report),2014-11-06,2014-09-30,https://www.sec.gov/Archives/edgar/data/79282/000119312514401278/d772435d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2014-08-07,2014-06-30,https://www.sec.gov/Archives/edgar/data/79282/000119312514300933/d731035d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2014-05-12,2014-03-31,https://www.sec.gov/Archives/edgar/data/79282/000119312514195014/d700826d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2013-11-07,2013-09-30,https://www.sec.gov/Archives/edgar/data/79282/000119312513433040/d594457d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2013-08-02,2013-06-30,https://www.sec.gov/Archives/edgar/data/79282/000119312513317426/d542574d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2013-05-09,2013-03-31,https://www.sec.gov/Archives/edgar/data/79282/000119312513210708/d511426d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2012-11-09,2012-09-30,https://www.sec.gov/Archives/edgar/data/79282/000119312512462935/d402885d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2012-08-06,2012-06-30,https://www.sec.gov/Archives/edgar/data/79282/000119312512337592/d360000d10q.htm,,,,,,
BRO,10-Q (Quarterly report),2012-05-10,2012-03-31,https://www.sec.gov/Archives/edgar/data/79282/000119312512224970/d333768d10q.htm,,,,,,
BRO,10-K (Annual report),2024-02-22,2023-12-31,https://www.sec.gov/Archives/edgar/data/79282/000095017024018890/bro-20231231.htm,,,,,,
BRO,10-K (Annual report),2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/79282/000095017023004717/bro-20221231.htm,,,,,,
BRO,10-K (Annual report),2022-02-23,2021-12-31,https://www.sec.gov/Archives/edgar/data/79282/000095017022001654/bro-20211231.htm,,,,,,
BRO,10-K (Annual report),2021-02-23,2020-12-31,https://www.sec.gov/Archives/edgar/data/79282/000156459021007624/bro-10k_20201231.htm,,,,,,
BRO,10-K (Annual report),2020-02-24,2019-12-31,https://www.sec.gov/Archives/edgar/data/79282/000156459020006075/bro-10k_20191231.htm,,,,,,
BRO,10-K (Annual report),2019-02-26,2018-12-31,https://www.sec.gov/Archives/edgar/data/79282/000007928219000006/bro-20181231x10k.htm,,,,,,
BRO,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/79282/000007928218000006/bro-20171231x10k.htm,,,,,,
BRO,10-K (Annual report),2017-02-24,2016-12-31,https://www.sec.gov/Archives/edgar/data/79282/000007928217000006/bro-20161231x10k.htm,,,,,,
BRO,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/79282/000007928216000034/bro-20151231x10k.htm,,,,,,
BRO,10-K (Annual report),2015-03-02,2014-12-31,https://www.sec.gov/Archives/edgar/data/79282/000119312515070864/d847767d10k.htm,,,,,,
BRO,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/79282/000119312514077842/d633916d10k.htm,,,,,,
BRO,10-K (Annual report),2013-03-01,2012-12-31,https://www.sec.gov/Archives/edgar/data/79282/000119312513087664/d441942d10k.htm,,,,,,
BRO,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/79282/000119312512089393/d233092d10k.htm,,,,,,
INTU,10-Q (Quarterly report),2024-11-21,2024-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687824000053/intu-20241031.htm,,,,,,
INTU,10-Q (Quarterly report),2024-05-23,2024-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687824000026/intu-20240430.htm,,,,,,
INTU,10-Q (Quarterly report),2024-02-22,2024-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687824000011/intu-20240131.htm,,,,,,
INTU,10-Q (Quarterly report),2023-11-28,2023-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687823000041/intu-20231031.htm,,,,,,
INTU,10-Q (Quarterly report),2023-05-23,2023-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687823000020/intu-20230430.htm,,,,,,
INTU,10-Q (Quarterly report),2023-02-23,2023-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687823000010/intu-20230131.htm,,,,,,
INTU,10-Q (Quarterly report),2022-11-29,2022-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687822000036/intu-20221031.htm,,,,,,
INTU,10-Q (Quarterly report),2022-05-24,2022-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687822000021/intu-20220430.htm,,,,,,
INTU,10-Q (Quarterly report),2022-03-02,2022-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687822000010/intu-20220131.htm,,,,,,
INTU,10-Q (Quarterly report),2021-11-18,2021-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687821000260/intu-20211031.htm,,,,,,
INTU,10-Q (Quarterly report),2021-05-25,2021-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687821000115/intu-20210430.htm,,,,,,
INTU,10-Q (Quarterly report),2021-02-23,2021-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687821000059/intu-20210131.htm,,,,,,
INTU,10-Q (Quarterly report),2020-11-19,2020-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687820000223/intu-20201031.htm,,,,,,
INTU,10-Q (Quarterly report),2020-05-21,2020-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687820000065/a10-qdocumentxfy20q3.htm,,,,,,
INTU,10-Q (Quarterly report),2020-02-24,2020-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687820000027/a10-qdocumentxfy20q2.htm,,,,,,
INTU,10-Q (Quarterly report),2019-11-21,2019-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687819000174/a10-qdocumentxfy20q1.htm,,,,,,
INTU,10-Q (Quarterly report),2019-05-23,2019-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687819000077/a10-qdocumentxfy19q3.htm,,,,,,
INTU,10-Q (Quarterly report),2019-02-22,2019-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687819000042/a10-qdocumentxfy19q2.htm,,,,,,
INTU,10-Q (Quarterly report),2018-11-20,2018-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687818000212/a10-qdocumentxfy19q1.htm,,,,,,
INTU,10-Q (Quarterly report),2018-05-22,2018-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687818000075/a10-qdocumentxfy18q3.htm,,,,,,
INTU,10-Q (Quarterly report),2018-02-22,2018-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687818000036/fy18q210-qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2017-11-20,2017-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687817000170/fy18q110-qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2017-05-23,2017-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687817000048/fy17q310qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2017-02-23,2017-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687817000030/fy17q210qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2016-11-18,2016-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687816000316/fy17q110qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2016-05-24,2016-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687816000225/fy16q310qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2016-02-25,2016-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687816000197/fy16q210qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2015-11-20,2015-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687815000140/fy16q110qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2015-05-22,2015-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687815000050/fy15q310qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2015-02-19,2015-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687815000034/fy15q210qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2014-11-21,2014-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687814000187/fy15q110qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2014-05-21,2014-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687814000051/fy14q310qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2014-02-21,2014-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687814000040/fy14q210qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2013-11-22,2013-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687813000163/fy14q110qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2013-05-30,2013-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687813000068/fy13q310qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2013-03-01,2013-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687813000052/fy13q210qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2012-11-29,2012-10-31,https://www.sec.gov/Archives/edgar/data/896878/000089687812000176/fy13q110qdocument.htm,,,,,,
INTU,10-Q (Quarterly report),2012-05-25,2012-04-30,https://www.sec.gov/Archives/edgar/data/896878/000089687812000070/intu043012-10q.htm,,,,,,
INTU,10-Q (Quarterly report),2012-02-29,2012-01-31,https://www.sec.gov/Archives/edgar/data/896878/000089687812000048/intu013112-10q.htm,,,,,,
INTU,10-K (Annual report),2024-09-04,2024-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/intu-20240731.htm,,,,,,
INTU,10-K (Annual report),2023-09-01,2023-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687823000034/intu-20230731.htm,,,,,,
INTU,10-K (Annual report),2022-09-02,2022-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687822000028/intu-20220731.htm,,,,,,
INTU,10-K (Annual report),2021-09-08,2021-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/intu-20210731.htm,,,,,,
INTU,10-K (Annual report),2020-08-31,2020-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687820000148/fy20q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2019-08-30,2019-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687819000132/fy19q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2018-08-31,2018-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687818000171/fy18q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2017-09-01,2017-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687817000130/fy17q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2016-09-01,2016-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687816000286/fy16q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2015-09-01,2015-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687815000116/fy15q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2014-09-12,2014-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687814000163/fy14q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2013-09-13,2013-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687813000149/fy13q410-kdocument.htm,,,,,,
INTU,10-K (Annual report),2012-09-13,2012-07-31,https://www.sec.gov/Archives/edgar/data/896878/000089687812000146/intu-2012731x10k.htm,,,,,,
ADSK,10-Q (Quarterly report),2024-12-03,2024-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939724000181/adsk-20241031.htm,,,,,,
ADSK,10-Q (Quarterly report),2024-09-03,2024-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939724000150/adsk-20240731.htm,,,,,,
ADSK,10-Q (Quarterly report),2024-06-10,2024-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939724000091/adsk-20240430.htm,,,,,,
ADSK,10-Q (Quarterly report),2023-12-04,2023-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939723000193/adsk-20231031.htm,,,,,,
ADSK,10-Q (Quarterly report),2023-08-29,2023-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939723000159/adsk-20230731.htm,,,,,,
ADSK,10-Q (Quarterly report),2023-06-01,2023-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939723000110/adsk-20230430.htm,,,,,,
ADSK,10-Q (Quarterly report),2022-12-06,2022-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939722000148/adsk-20221031.htm,,,,,,
ADSK,10-Q (Quarterly report),2022-08-31,2022-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939722000123/adsk-20220731.htm,,,,,,
ADSK,10-Q (Quarterly report),2022-06-02,2022-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939722000074/adsk-20220430.htm,,,,,,
ADSK,10-Q (Quarterly report),2021-12-03,2021-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939721000094/adsk-20211031.htm,,,,,,
ADSK,10-Q (Quarterly report),2021-09-01,2021-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939721000075/adsk-20210731.htm,,,,,,
ADSK,10-Q (Quarterly report),2021-06-03,2021-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939721000034/adsk-20210430.htm,,,,,,
ADSK,10-Q (Quarterly report),2020-12-04,2020-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939720000040/adsk-20201031.htm,,,,,,
ADSK,10-Q (Quarterly report),2020-09-02,2020-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939720000031/adsk-7312020x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2020-06-02,2020-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939720000023/adsk-4302020x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2019-12-05,2019-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939719000052/adsk-10312019x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2019-09-04,2019-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939719000040/adsk-7312019x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2019-06-04,2019-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939719000030/adsk-4302019x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2018-12-06,2018-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939718000051/adsk-10312018x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2018-08-30,2018-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939718000042/adsk-7312018x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2018-06-08,2018-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939718000024/adsk-4302018x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2017-12-05,2017-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939717000057/adsk-10312017x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2017-08-31,2017-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939717000051/adsk-07312017x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2017-05-31,2017-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939717000031/adsk-04302017x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2016-12-01,2016-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939716000097/adsk-10312016x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2016-08-30,2016-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939716000087/adsk-7312016x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2016-06-06,2016-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939716000079/adsk-4302016x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2015-12-09,2015-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939715000050/adsk-10312015x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2015-08-31,2015-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939715000040/adsk-7312015x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2015-05-28,2015-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939715000024/adsk-4302015x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2014-12-05,2014-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939714000060/adsk-10312014x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2014-09-02,2014-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939714000051/adsk-7312014x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2014-06-03,2014-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939714000035/adsk-4302014x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2013-12-06,2013-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939713000091/adsk-10x31x2013x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2013-09-03,2013-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939713000056/adsk-07x31x2013x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2013-06-05,2013-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939713000036/adsk-04x30x2013x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2012-12-04,2012-10-31,https://www.sec.gov/Archives/edgar/data/769397/000076939712000023/adsk-10x31x2012x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2012-09-05,2012-07-31,https://www.sec.gov/Archives/edgar/data/769397/000076939712000016/adsk-7x31x2012x10q.htm,,,,,,
ADSK,10-Q (Quarterly report),2012-06-01,2012-04-30,https://www.sec.gov/Archives/edgar/data/769397/000076939712000009/adsk-4x30x2012x10q.htm,,,,,,
ADSK,10-K (Annual report),2024-06-10,2024-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939724000090/adsk-20240131.htm,,,,,,
ADSK,10-K (Annual report),2023-03-14,2023-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939723000036/adsk-20230131.htm,,,,,,
ADSK,10-K (Annual report),2022-03-14,2022-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939722000019/adsk-20220131.htm,,,,,,
ADSK,10-K (Annual report),2021-03-19,2021-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939721000014/adsk-20210131.htm,,,,,,
ADSK,10-K (Annual report),2020-03-19,2020-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939720000013/adsk-0131202010xk.htm,,,,,,
ADSK,10-K (Annual report),2019-03-25,2019-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939719000016/adsk-0131201910xk.htm,,,,,,
ADSK,10-K (Annual report),2018-03-22,2018-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939718000011/adsk-0131201810xk.htm,,,,,,
ADSK,10-K (Annual report),2017-03-21,2017-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939717000014/adsk-0131201710xk.htm,,,,,,
ADSK,10-K (Annual report),2016-03-23,2016-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939716000067/adsk-0131201610xk.htm,,,,,,
ADSK,10-K (Annual report),2015-03-18,2015-01-31,https://www.sec.gov/Archives/edgar/data/769397/000076939715000012/adsk-0131201510xk.htm,,,,,,
